dest_psgc,dest_municipality,src_psgc,src_municipality,travel_time
86406000,LILOAN,86405000,LIBAGON,2148.9984
86403000,HINUNANGAN,86405000,LIBAGON,5067.830400000001
86404000,HINUNDAYAN,86405000,LIBAGON,4627.065600000001
86401000,ANAHAWAN,86405000,LIBAGON,3979.4688
86419000,LIMASAWA,86405000,LIBAGON,8981.685599999999
86416000,SILAGO,86405000,LIBAGON,6343.303200000002
86411000,PINTUYAN,86405000,LIBAGON,4556.0304000000015
86418000,TOMAS OPPUS,86405000,LIBAGON,2012.976
86413000,SAN FRANCISCO,86405000,LIBAGON,3180.5856
86412000,SAINT BERNARD,86405000,LIBAGON,2824.2264000000005
86417000,SOGOD,86401000,ANAHAWAN,4763.236799999999
86402000,BONTOC,86401000,ANAHAWAN,5079.2328
86415000,SAN RICARDO,86401000,ANAHAWAN,5619.254400000001
86408000,MACROHON,86401000,ANAHAWAN,8814.779999999999
86409000,MALITBOG,86401000,ANAHAWAN,6921.899999999999
86410000,PADRE BURGOS,86401000,ANAHAWAN,8059.773599999997
86414000,SAN JUAN,86401000,ANAHAWAN,908.9928
86406000,LILOAN,86401000,ANAHAWAN,2983.0176
86403000,HINUNANGAN,86401000,ANAHAWAN,1508.5512
86404000,HINUNDAYAN,86401000,ANAHAWAN,806.7672
86405000,LIBAGON,86401000,ANAHAWAN,3979.4688
86419000,LIMASAWA,86401000,ANAHAWAN,12961.154399999996
86416000,SILAGO,86401000,ANAHAWAN,2784.0239999999994
86411000,PINTUYAN,86401000,ANAHAWAN,5390.049600000002
86418000,TOMAS OPPUS,86401000,ANAHAWAN,5992.444799999999
86413000,SAN FRANCISCO,86401000,ANAHAWAN,4014.604800000001
86412000,SAINT BERNARD,86401000,ANAHAWAN,1284.9888
86417000,SOGOD,86419000,LIMASAWA,8220.7656
86402000,BONTOC,86419000,LIMASAWA,7929.945599999999
86415000,SAN RICARDO,86419000,LIMASAWA,13766.920800000002
86408000,MACROHON,86419000,LIMASAWA,5725.017599999999
86409000,MALITBOG,86419000,LIMASAWA,6146.462399999999
86410000,PADRE BURGOS,86419000,LIMASAWA,4970.0112
86414000,SAN JUAN,86419000,LIMASAWA,12052.1616
86406000,LILOAN,86419000,LIMASAWA,11130.684
86403000,HINUNANGAN,86419000,LIMASAWA,14049.516
86404000,HINUNDAYAN,86419000,LIMASAWA,13608.7512
86405000,LIBAGON,86419000,LIMASAWA,8981.685599999999
86401000,ANAHAWAN,86419000,LIMASAWA,12961.154399999996
86416000,SILAGO,86419000,LIMASAWA,15324.9888
86411000,PINTUYAN,86419000,LIMASAWA,13537.716000000002
86418000,TOMAS OPPUS,86419000,LIMASAWA,6968.709599999998
86413000,SAN FRANCISCO,86419000,LIMASAWA,12162.271199999996
86412000,SAINT BERNARD,86419000,LIMASAWA,11805.912
86417000,SOGOD,86416000,SILAGO,7127.071200000002
86402000,BONTOC,86416000,SILAGO,7443.067200000002
86415000,SAN RICARDO,86416000,SILAGO,7983.088800000002
86408000,MACROHON,86416000,SILAGO,11178.614400000002
86409000,MALITBOG,86416000,SILAGO,9285.7344
86410000,PADRE BURGOS,86416000,SILAGO,10423.608
86414000,SAN JUAN,86416000,SILAGO,3533.8464000000004
86406000,LILOAN,86416000,SILAGO,5346.852000000001
86403000,HINUNANGAN,86416000,SILAGO,1453.8888000000002
86404000,HINUNDAYAN,86416000,SILAGO,2058.8328
86405000,LIBAGON,86416000,SILAGO,6343.303200000002
86401000,ANAHAWAN,86416000,SILAGO,2784.0239999999994
86419000,LIMASAWA,86416000,SILAGO,15324.9888
86411000,PINTUYAN,86416000,SILAGO,7753.884000000004
86418000,TOMAS OPPUS,86416000,SILAGO,8356.2792
86413000,SAN FRANCISCO,86416000,SILAGO,6378.439200000002
86412000,SAINT BERNARD,86416000,SILAGO,3876.4944
86417000,SOGOD,86411000,PINTUYAN,5339.798400000001
86402000,BONTOC,86411000,PINTUYAN,5655.7944000000025
86415000,SAN RICARDO,86411000,PINTUYAN,603.0576
86408000,MACROHON,86411000,PINTUYAN,9391.3416
86409000,MALITBOG,86411000,PINTUYAN,7498.461600000002
86410000,PADRE BURGOS,86411000,PINTUYAN,8636.335200000003
