dest_psgc,dest_municipality,src_psgc,src_municipality,travel_time
83739000,PALO,83740000,PALOMPON,8032.370400000003
83734000,MATALOM,83740000,PALOMPON,10316.402399999995
83745000,TABANGO,83740000,PALOMPON,2675.1551999999992
83726000,KANANGA,83740000,PALOMPON,2693.1528
83725000,JULITA,83740000,PALOMPON,9238.1256
83718000,DULAG,83740000,PALOMPON,9882.4944
83746000,TABONTABON,83740000,PALOMPON,8782.281600000006
83736000,MERIDA,83740000,PALOMPON,2829.888
83715000,CARIGARA,83740000,PALOMPON,5104.893600000001
83708000,BAYBAY,83740000,PALOMPON,6538.684799999999
83707000,BATO,83740000,PALOMPON,9908.3496
83730000,MACARTHUR,83740000,PALOMPON,10444.9368
83701000,ABUYOG,83740000,PALOMPON,9859.9608
83744000,SANTA FE,83740000,PALOMPON,7423.524000000004
83731000,MAHAPLAG,83740000,PALOMPON,8555.8332
83713000,CALUBIAN,83740000,PALOMPON,4845.253199999998
83741000,PASTRANA,83740000,PALOMPON,7529.601600000004
83742000,SAN ISIDRO,83740000,PALOMPON,3687.0696
83728000,LA PAZ,83740000,PALOMPON,9659.5704
83714000,CAPOOCAN,83740000,PALOMPON,4671.0936
83702000,ALANGALANG,83740000,PALOMPON,6817.2768000000015
83705000,BABATNGON,83740000,PALOMPON,7304.565599999998
83750000,TUNGA,83740000,PALOMPON,5718.0492
83729000,LEYTE,83740000,PALOMPON,4770.900000000001
83733000,MATAG-OB,83740000,PALOMPON,1657.8144
83751000,VILLABA,83740000,PALOMPON,1550.7252
83720000,HINDANG,83740000,PALOMPON,8910.9984
83723000,JARO,83740000,PALOMPON,6236.308800000002
83717000,DAGAMI,83740000,PALOMPON,8022.057600000004
83724000,JAVIER (BUGHO),83740000,PALOMPON,10334.9928
83743000,SAN MIGUEL,83740000,PALOMPON,6319.720800000001
83748000,TANUAN,83749000,TOLOSA,505.1016
83738000,ORMOC,83749000,TOLOSA,7652.961600000002
83706000,BARUGO,83749000,TOLOSA,3959.0063999999993
83740000,PALOMPON,83749000,TOLOSA,8987.853600000004
83719000,HILONGOS,83749000,TOLOSA,8655.307200000001
83722000,ISABEL,83749000,TOLOSA,10413.452400000004
83710000,BURAUEN,83749000,TOLOSA,2169.576
83721000,INOPACAN,83749000,TOLOSA,7498.44
83735000,MAYORGA,83749000,TOLOSA,1435.9607999999998
83703000,ALBUERA,83749000,TOLOSA,6581.464800000002
83739000,PALO,83749000,TOLOSA,955.4832
83734000,MATALOM,83749000,TOLOSA,9561.283200000002
83745000,TABANGO,83749000,TOLOSA,8369.630400000002
83726000,KANANGA,83749000,TOLOSA,6294.700799999999
83725000,JULITA,83749000,TOLOSA,1568.5127999999995
83718000,DULAG,83749000,TOLOSA,1076.2416
83746000,TABONTABON,83749000,TOLOSA,1299.312
83736000,MERIDA,83749000,TOLOSA,9564.655200000005
83715000,CARIGARA,83749000,TOLOSA,4088.8944
83708000,BAYBAY,83749000,TOLOSA,6026.728799999999
83707000,BATO,83749000,TOLOSA,9153.230400000002
83730000,MACARTHUR,83749000,TOLOSA,2070.576
83701000,ABUYOG,83749000,TOLOSA,3070.2527999999998
83744000,SANTA FE,83749000,TOLOSA,1647.9216
83731000,MAHAPLAG,83749000,TOLOSA,4646.249999999998
83713000,CALUBIAN,83749000,TOLOSA,7701.418799999999
83741000,PASTRANA,83749000,TOLOSA,1909.1808
83742000,SAN ISIDRO,83749000,TOLOSA,8374.6368
83728000,LA PAZ,83749000,TOLOSA,1893.6504
83714000,CAPOOCAN,83749000,TOLOSA,4361.616000000001
83702000,ALANGALANG,83749000,TOLOSA,2234.2248
83705000,BABATNGON,83749000,TOLOSA,3911.9688
83750000,TUNGA,83749000,TOLOSA,3299.7924
83729000,LEYTE,83749000,TOLOSA,6357.3408
83733000,MATAG-OB,83749000,TOLOSA,7386.847199999997
83751000,VILLABA,83749000,TOLOSA,8366.8428
83720000,HINDANG,83749000,TOLOSA,8155.879200000001
83723000,JARO,83749000,TOLOSA,2828.052
83717000,DAGAMI,83749000,TOLOSA,1588.6416000000002
83724000,JAVIER (BUGHO),83749000,TOLOSA,2767.248
83743000,SAN MIGUEL,83749000,TOLOSA,3060.8207999999995
83748000,TANUAN,83719000,HILONGOS,9038.930400000005
83738000,ORMOC,83719000,HILONGOS,6279.6456
83706000,BARUGO,83719000,HILONGOS,10740.6936
83740000,PALOMPON,83719000,HILONGOS,9410.426399999998
83749000,TOLOSA,83719000,HILONGOS,8655.307200000001
83722000,ISABEL,83719000,HILONGOS,9669.1848
83710000,BURAUEN,83719000,HILONGOS,8513.279999999999
83721000,INOPACAN,83719000,HILONGOS,1156.8671999999997
83735000,MAYORGA,83719000,HILONGOS,7219.3463999999985
83703000,ALBUERA,83719000,HILONGOS,5208.148799999999
83739000,PALO,83719000,HILONGOS,9489.312000000004
83734000,MATALOM,83719000,HILONGOS,945.6623999999998
83745000,TABANGO,83719000,HILONGOS,10540.896
83726000,KANANGA,83719000,HILONGOS,7877.383199999997
83725000,JULITA,83719000,HILONGOS,8244.971999999998
83718000,DULAG,83719000,HILONGOS,7754.0592
83746000,TABONTABON,83719000,HILONGOS,9341.22
83736000,MERIDA,83719000,HILONGOS,8299.355999999996
83715000,CARIGARA,83719000,HILONGOS,10289.124000000002
83708000,BAYBAY,83719000,HILONGOS,2975.9159999999997
83707000,BATO,83719000,HILONGOS,537.6096
83730000,MACARTHUR,83719000,HILONGOS,6710.659199999999
83701000,ABUYOG,83719000,HILONGOS,6125.6832
83744000,SANTA FE,83719000,HILONGOS,10181.750400000004
83731000,MAHAPLAG,83719000,HILONGOS,4821.5556
83713000,CALUBIAN,83719000,HILONGOS,11299.2084
83741000,PASTRANA,83719000,HILONGOS,9962.020799999998
83742000,SAN ISIDRO,83719000,HILONGOS,11552.810400000002
83728000,LA PAZ,83719000,HILONGOS,7513.5239999999985
83714000,CAPOOCAN,83719000,HILONGOS,9855.324
83702000,ALANGALANG,83719000,HILONGOS,10768.053600000005
83705000,BABATNGON,83719000,HILONGOS,12445.797600000002
83750000,TUNGA,83719000,HILONGOS,10902.2796
83729000,LEYTE,83719000,HILONGOS,9955.130400000002
83733000,MATAG-OB,83719000,HILONGOS,8654.6232
83751000,VILLABA,83719000,HILONGOS,9634.6188
83720000,HINDANG,83719000,HILONGOS,581.796
83723000,JARO,83719000,HILONGOS,10991.966399999998
83717000,DAGAMI,83719000,HILONGOS,9282.9696
83724000,JAVIER (BUGHO),83719000,HILONGOS,6600.715200000001
83743000,SAN MIGUEL,83719000,HILONGOS,11503.9512
83748000,TANUAN,83722000,ISABEL,9943.378800000006
83738000,ORMOC,83722000,ISABEL,3405.4439999999986
83706000,BARUGO,83722000,ISABEL,6982.062000000002
83740000,PALOMPON,83722000,ISABEL,1535.5392000000002
83749000,TOLOSA,83722000,ISABEL,10413.452400000004
83719000,HILONGOS,83722000,ISABEL,9669.1848
83710000,BURAUEN,83722000,ISABEL,8983.3008
83721000,INOPACAN,83722000,ISABEL,8512.3176
83735000,MAYORGA,83722000,ISABEL,10326.6984
83703000,ALBUERA,83722000,ISABEL,4524.755999999999
83739000,PALO,83722000,ISABEL,9457.969200000003
83734000,MATALOM,83722000,ISABEL,10575.160799999998
83745000,TABANGO,83722000,ISABEL,4187.870399999999
83726000,KANANGA,83722000,ISABEL,4118.7516
83725000,JULITA,83722000,ISABEL,9496.884000000002
83718000,DULAG,83722000,ISABEL,10141.252800000002
83746000,TABONTABON,83722000,ISABEL,10207.880400000004
83736000,MERIDA,83722000,ISABEL,1458.4128
83715000,CARIGARA,83722000,ISABEL,6530.492400000001
83708000,BAYBAY,83722000,ISABEL,6797.4432
83707000,BATO,83722000,ISABEL,10167.108
83730000,MACARTHUR,83722000,ISABEL,10703.6952
83701000,ABUYOG,83722000,ISABEL,10118.7192
83744000,SANTA FE,83722000,ISABEL,8849.122800000005
83731000,MAHAPLAG,83722000,ISABEL,8814.5916
83713000,CALUBIAN,83722000,ISABEL,6357.9684
83741000,PASTRANA,83722000,ISABEL,8955.200400000005
83742000,SAN ISIDRO,83722000,ISABEL,5199.784799999999
83728000,LA PAZ,83722000,ISABEL,9918.3288
83714000,CAPOOCAN,83722000,ISABEL,6096.6924
83702000,ALANGALANG,83722000,ISABEL,8242.875600000003
83705000,BABATNGON,83722000,ISABEL,8730.1644
83750000,TUNGA,83722000,ISABEL,7143.648
83729000,LEYTE,83722000,ISABEL,6196.498800000001
83733000,MATAG-OB,83722000,ISABEL,3083.4132
83751000,VILLABA,83722000,ISABEL,3063.4404000000004
83720000,HINDANG,83722000,ISABEL,9169.7568
83723000,JARO,83722000,ISABEL,7661.907600000002
83717000,DAGAMI,83722000,ISABEL,9447.656400000003
83724000,JAVIER (BUGHO),83722000,ISABEL,10593.7512
83743000,SAN MIGUEL,83722000,ISABEL,7745.319600000002
83748000,TANUAN,83710000,BURAUEN,1924.0272
